68	68	91	91	161	161
68	68	92	92	161	161
68	68	93	93	161	161
68	68	91	91	162	162
68	68	92	93	162	163
68	68	91	91	163	163
69	69	91	91	161	161
69	69	92	92	161	161
69	69	93	93	161	161
69	69	94	94	161	161
69	69	91	91	162	162
69	69	92	93	162	163
69	69	94	94	162	162
69	69	91	91	163	163
69	69	94	94	163	163
70	70	91	91	160	160
70	70	92	93	160	161
70	70	94	94	160	160
70	70	91	91	161	161
70	70	94	94	161	161
70	70	90	91	162	163
70	70	92	93	162	163
70	70	94	94	162	162
70	70	94	94	163	163
70	70	90	91	164	165
70	70	92	93	164	165
70	70	94	94	164	164
70	70	91	91	166	166
70	70	92	92	166	166
70	70	93	93	166	166
71	71	91	91	160	160
71	71	92	93	160	161
71	71	94	94	160	160
71	71	91	91	161	161
71	71	94	94	161	161
71	71	90	91	162	163
71	71	92	93	162	163
71	71	94	94	162	162
71	71	94	94	163	163
71	71	90	91	164	165
71	71	92	93	164	165
71	71	94	94	164	164
71	71	90	91	166	167
71	71	92	93	166	167
71	71	90	90	168	168
71	71	91	91	168	168
71	71	92	92	168	168
72	72	91	91	160	160
72	72	92	93	160	161
72	72	94	94	160	160
72	72	91	91	161	161
72	72	94	94	161	161
72	72	90	91	162	163
72	72	92	93	162	163
72	72	94	94	162	162
72	72	89	89	163	163
72	72	94	94	163	163
72	72	89	89	164	164
72	72	90	91	164	165
72	72	92	93	164	165
72	72	94	94	164	164
72	72	89	89	165	165
72	72	90	91	166	167
72	72	92	93	166	167
72	72	90	90	168	168
72	72	91	91	168	168
72	72	92	93	168	169
72	72	91	91	169	169
73	73	91	91	160	160
73	73	92	93	160	161
73	73	94	94	160	160
73	73	91	91	161	161
73	73	94	94	161	161
73	73	90	91	162	163
73	73	92	93	162	163
73	73	94	94	162	162
73	73	89	89	163	163
73	73	94	94	163	163
73	73	89	89	164	164
73	73	90	91	164	165
73	73	92	93	164	165
73	73	94	94	164	164
73	73	89	89	165	165
73	73	89	89	166	166
73	73	90	91	166	167
73	73	92	93	166	167
73	73	89	89	167	167
73	73	89	89	168	168
73	73	90	91	168	169
73	73	92	93	168	169
73	73	89	89	169	169
74	74	91	91	160	160
74	74	92	93	160	161
74	74	94	94	160	160
74	74	91	91	161	161
74	74	94	94	161	161
74	74	89	89	162	162
74	74	90	91	162	163
74	74	92	93	162	163
74	74	94	94	162	162
74	74	88	88	163	163
74	74	89	89	163	163
74	74	94	94	163	163
74	74	88	91	164	167
74	74	92	93	164	165
74	74	94	94	164	164
74	74	92	93	166	167
74	74	88	88	168	168
74	74	89	89	168	168
74	74	90	91	168	169
74	74	92	93	168	169
74	74	89	89	169	169
75	75	91	91	160	160
75	75	92	93	160	161
75	75	94	94	160	160
75	75	91	91	161	161
75	75	94	94	161	161
75	75	89	89	162	162
75	75	90	91	162	163
75	75	92	93	162	163
75	75	94	94	162	162
75	75	88	88	163	163
75	75	89	89	163	163
75	75	94	94	163	163
75	75	88	91	164	167
75	75	92	93	164	165
75	75	94	94	164	164
75	75	92	93	166	167
75	75	88	89	168	169
75	75	90	91	168	169
75	75	92	93	168	169
75	75	88	88	170	170
75	75	89	89	170	170
75	75	90	90	170	170
75	75	91	91	170	170
76	76	91	91	160	160
76	76	92	93	160	161
76	76	94	94	160	160
76	76	91	91	161	161
76	76	94	94	161	161
76	76	89	89	162	162
76	76	90	91	162	163
76	76	92	93	162	163
76	76	94	94	162	162
76	76	88	88	163	163
76	76	89	89	163	163
76	76	94	94	163	163
76	76	88	91	164	167
76	76	92	93	164	165
76	76	94	94	164	164
76	76	87	87	165	165
76	76	87	87	166	166
76	76	92	93	166	167
76	76	87	87	167	167
76	76	87	87	168	168
76	76	88	89	168	169
76	76	90	91	168	169
76	76	92	93	168	169
76	76	87	87	169	169
76	76	87	87	170	170
76	76	88	89	170	171
76	76	90	90	170	170
76	76	91	91	170	170
76	76	90	90	171	171
77	77	91	91	160	160
77	77	92	93	160	161
77	77	91	91	161	161
77	77	89	89	162	162
77	77	90	91	162	163
77	77	92	93	162	163
77	77	88	88	163	163
77	77	89	89	163	163
77	77	87	87	164	164
77	77	88	91	164	167
77	77	92	93	164	165
77	77	87	87	165	165
77	77	87	87	166	166
77	77	92	93	166	167
77	77	87	87	167	167
77	77	87	87	168	168
77	77	88	89	168	169
77	77	90	91	168	169
77	77	92	93	168	169
77	77	87	87	169	169
77	77	87	87	170	170
77	77	88	89	170	171
77	77	90	90	170	170
77	77	91	91	170	170
77	77	87	87	171	171
77	77	90	90	171	171
78	78	89	89	162	162
78	78	90	91	162	163
78	78	92	93	162	163
78	78	88	88	163	163
78	78	89	89	163	163
78	78	87	87	164	164
78	78	88	91	164	167
78	78	92	93	164	165
78	78	87	87	165	165
78	78	86	87	166	167
78	78	92	93	166	167
78	78	86	87	168	169
78	78	88	89	168	169
78	78	90	91	168	169
78	78	92	93	168	169
78	78	86	87	170	171
78	78	88	89	170	171
78	78	90	90	170	170
78	78	91	91	170	170
78	78	90	90	171	171
78	78	86	86	172	172
78	78	87	87	172	172
78	78	88	88	172	172
78	78	89	89	172	172
78	78	90	90	172	172
79	79	89	89	162	162
79	79	90	91	162	163
79	79	92	93	162	163
79	79	88	88	163	163
79	79	89	89	163	163
79	79	87	87	164	164
79	79	88	91	164	167
79	79	92	93	164	165
79	79	87	87	165	165
79	79	86	87	166	167
79	79	92	92	166	166
79	79	93	93	166	166
79	79	92	92	167	167
79	79	86	87	168	169
79	79	88	89	168	169
79	79	90	91	168	169
79	79	92	92	168	168
79	79	92	92	169	169
79	79	86	87	170	171
79	79	88	89	170	171
79	79	90	90	170	170
79	79	91	91	170	170
79	79	90	90	171	171
79	79	86	87	172	173
79	79	88	88	172	172
79	79	89	89	172	172
79	79	90	90	172	172
79	79	88	88	173	173
80	80	89	89	162	162
80	80	90	91	162	163
80	80	88	88	163	163
80	80	89	89	163	163
80	80	92	92	163	163
80	80	87	87	164	164
80	80	88	91	164	167
80	80	92	92	164	164
80	80	85	85	165	165
80	80	86	86	165	165
80	80	87	87	165	165
80	80	92	92	165	165
80	80	85	85	166	166
80	80	86	87	166	167
80	80	92	92	166	166
80	80	85	85	167	167
80	80	92	92	167	167
80	80	85	85	168	168
80	80	86	87	168	169
80	80	88	89	168	169
80	80	90	91	168	169
80	80	92	92	168	168
80	80	85	85	169	169
80	80	92	92	169	169
80	80	85	85	170	170
80	80	86	87	170	171
80	80	88	89	170	171
80	80	90	90	170	170
80	80	91	91	170	170
80	80	85	85	171	171
80	80	90	90	171	171
80	80	86	87	172	173
80	80	88	88	172	172
80	80	89	89	172	172
80	80	90	90	172	172
80	80	88	88	173	173
81	81	88	88	163	163
81	81	89	89	163	163
81	81	90	90	163	163
81	81	91	91	163	163
81	81	87	87	164	164
81	81	88	91	164	167
81	81	85	85	165	165
81	81	86	86	165	165
81	81	87	87	165	165
81	81	92	92	165	165
81	81	85	85	166	166
81	81	86	87	166	167
81	81	92	92	166	166
81	81	85	85	167	167
81	81	92	92	167	167
81	81	85	85	168	168
81	81	86	87	168	169
81	81	88	89	168	169
81	81	90	91	168	169
81	81	85	85	169	169
81	81	85	85	170	170
81	81	86	87	170	171
81	81	88	89	170	171
81	81	90	90	170	170
81	81	91	91	170	170
81	81	85	85	171	171
81	81	90	90	171	171
81	81	85	85	172	172
81	81	86	87	172	173
81	81	88	88	172	172
81	81	89	89	172	172
81	81	90	90	172	172
81	81	85	85	173	173
81	81	88	88	173	173
82	82	88	88	163	163
82	82	89	89	163	163
82	82	90	90	163	163
82	82	91	91	163	163
82	82	87	87	164	164
82	82	88	91	164	167
82	82	85	85	165	165
82	82	86	86	165	165
82	82	87	87	165	165
82	82	85	85	166	166
82	82	86	87	166	167
82	82	84	84	167	167
82	82	85	85	167	167
82	82	84	87	168	171
82	82	88	89	168	169
82	82	90	91	168	169
82	82	88	89	170	171
82	82	90	90	170	170
82	82	91	91	170	170
82	82	90	90	171	171
82	82	84	85	172	173
82	82	86	87	172	173
82	82	88	88	172	172
82	82	89	89	172	172
82	82	90	90	172	172
82	82	88	88	173	173
82	82	84	84	174	174
82	82	85	85	174	174
82	82	86	86	174	174
83	83	87	87	164	164
83	83	88	89	164	165
83	83	90	90	164	164
83	83	85	85	165	165
83	83	86	86	165	165
83	83	87	87	165	165
83	83	90	90	165	165
83	83	85	85	166	166
83	83	86	87	166	167
83	83	88	89	166	167
83	83	90	91	166	167
83	83	84	84	167	167
83	83	85	85	167	167
83	83	84	87	168	171
83	83	88	89	168	169
83	83	90	91	168	169
83	83	88	89	170	171
83	83	90	90	170	170
83	83	90	90	171	171
83	83	84	85	172	173
83	83	86	87	172	173
83	83	88	88	172	172
83	83	89	89	172	172
83	83	90	90	172	172
83	83	88	88	173	173
83	83	84	84	174	174
83	83	85	85	174	174
83	83	86	86	174	174
83	83	87	87	174	174
84	84	87	87	164	164
84	84	88	89	164	165
84	84	85	85	165	165
84	84	86	86	165	165
84	84	87	87	165	165
84	84	90	90	165	165
84	84	85	85	166	166
84	84	86	87	166	167
84	84	88	89	166	167
84	84	90	90	166	166
84	84	84	84	167	167
84	84	85	85	167	167
84	84	90	90	167	167
84	84	84	87	168	171
84	84	88	89	168	169
84	84	90	90	168	168
84	84	90	90	169	169
84	84	83	83	170	170
84	84	88	89	170	171
84	84	90	90	170	170
84	84	83	83	171	171
84	84	90	90	171	171
84	84	83	83	172	172
84	84	84	85	172	173
84	84	86	87	172	173
84	84	88	88	172	172
84	84	89	89	172	172
84	84	90	90	172	172
84	84	83	83	173	173
84	84	88	88	173	173
84	84	83	83	174	174
84	84	84	85	174	175
84	84	86	86	174	174
84	84	87	87	174	174
84	84	83	83	175	175
84	84	86	86	175	175
84	84	84	84	176	176
84	84	85	85	176	176
84	84	86	86	176	176
85	85	85	85	165	165
85	85	86	86	165	165
85	85	87	87	165	165
85	85	88	88	165	165
85	85	89	89	165	165
85	85	85	85	166	166
85	85	86	87	166	167
85	85	88	89	166	167
85	85	84	84	167	167
85	85	85	85	167	167
85	85	90	90	167	167
85	85	83	83	168	168
85	85	84	87	168	171
85	85	88	89	168	169
85	85	90	90	168	168
85	85	83	83	169	169
85	85	90	90	169	169
85	85	83	83	170	170
85	85	88	89	170	171
85	85	90	90	170	170
85	85	83	83	171	171
85	85	90	90	171	171
85	85	83	83	172	172
85	85	84	85	172	173
85	85	86	87	172	173
85	85	88	88	172	172
85	85	89	89	172	172
85	85	83	83	173	173
85	85	88	88	173	173
85	85	83	83	174	174
85	85	84	85	174	175
85	85	86	86	174	174
85	85	87	87	174	174
85	85	83	83	175	175
85	85	86	86	175	175
85	85	84	84	176	176
85	85	85	85	176	176
85	85	86	86	176	176
86	86	85	85	165	165
86	86	86	86	165	165
86	86	87	87	165	165
86	86	88	88	165	165
86	86	85	85	166	166
